MGI symbol,430AV2_ForeNonOlig_Enrich,430AV2_ForeNonOlig_Hedges_g,430AV2_ForeNonOlig_Var_g,430AV2_ForeNonOlig_SEg
Calm2,-0.013013888888890435,-0.3223766645961722,0.2941411303211137,0.5423429380868657
Calm3,-0.023362500000001063,-0.29982205470543316,0.3093481341017208,0.5560145452042031
Calm4,-0.07756666666666678,-0.32981301170495625,0.2939607339343929,0.5421814584937343
Calml3,0.15355000000000008,0.9515039178638762,0.3271516957269101,0.5719717613019983
Calml4,-0.17416166666666832,-0.2564957733825592,0.29216962806244395,0.5405271760628173
Caln1,-0.05262333333333302,-0.2501852481912491,0.29203640208950227,0.540403924939024
Calr,0.45801999999999765,1.2498060043385377,0.35451233500900825,0.5954093843810392
Calu,-0.25594833333333344,-0.8329413832300564,0.3183363474846974,0.5642130337777543
Camk1,0.007159999999998945,0.020162363253012103,0.2894453130261451,0.5380012202831376
Camk1d,0.04073249999999984,0.23010324869478932,0.292190587444656,0.5405426799768576
Camk1g,1.0154299999999994,2.6967272948940795,0.5924424622817616,0.7697028402453518
Camk2a,-0.07571999999999868,-0.9055357494888749,0.32359483272241313,0.5688539643198534
Camk2b,-0.14048499999999997,-0.8334483572432474,0.3183715481636252,0.5642442274083317
Camk2d,-0.1967404065040658,-1.3173480203452175,0.36222256711215167,0.6017668946462762
Camk2g,-0.2081833333333325,-1.3087173964732923,0.36079996841124345,0.6006650559627921
Camk4,-0.007965000000000444,-0.10073728835542076,0.29275711813342925,0.5410664663651088
Camkk1,0.48625000000000007,1.2689225515054634,0.35651855972727803,0.597091751515023
Camkk2,-0.14160444444444487,-0.43578755933495655,0.298679228164151,0.5464810651565912
Camkv,-0.08902833333333326,-0.7023778979580032,0.30998398763647667,0.5567620565703779
Caml,0.08985999999999894,0.29837118077371894,0.2931377647188267,0.5414219839633654
Camp,-0.06770166666666633,-0.5217892580008161,0.3007727092291908,0.5484274876674133
Camsap1,0.062426157407407916,0.21101173909305035,0.291524158320293,0.5399283031176069
Camta2,0.07791999999999977,0.6292062041747055,0.30592422662947827,0.5531041733972709
Cand1,-0.144015833333333,-0.5715233900700274,0.31504827459531004,0.5608284878015869
Cant1,0.0571527083333333,0.2754877309790928,0.29688267247765127,0.5447989845009634
Canx,-0.10446250000000168,-0.02162447722161428,0.3000710193932412,0.5477776167040167
Cap1,0.14187448717948803,0.7509307440137882,0.33338218817598936,0.5763018874601508
Cap2,0.03589833333333381,0.40192813847715153,0.2961619500841741,0.5442075832445279
Capg,-0.07377999999999973,-0.31551686972010967,0.29357632861722976,0.5418268437584369
Capn1,-0.20176333333333263,-0.3872410503352411,0.29609860638901453,0.5441412496336396
Capn10,-0.0933677272727269,-0.1952685292933158,0.29735586323460156,0.5452826632549601
Capn12,-0.24247666666666579,-0.9638607632474478,0.32813785677764545,0.5728331840751245
Capn2,0.24105333333333334,0.9677007999604628,0.3284469095824857,0.5731028787072053
Capn3,-0.09314333333333202,-0.1840795517914023,0.2908402613801358,0.5392960795148947
Capn5,-0.14288907407407375,-0.36966802188912645,0.30948112457412197,0.5561746640525425
Capn6,0.04971083333333315,0.16004346993808954,0.2939036027540352,0.542117355280304
Capn7,-0.10773833333333283,-0.3708258346047444,0.2951913489660752,0.5433145518959335
Capn8,0.03823916666666638,0.3224739818382406,0.29503152067022537,0.5431508669900086
Capn9,-0.12050000000000072,-0.6248043252697584,0.3056942265254723,0.5528962167762339
Capns1,0.04263499999999887,0.5114569131966343,0.30032788190800697,0.5480217896288495
Caprin1,0.1605749425287347,0.80138436066636,0.3223023969641654,0.5674460677444005
Caprin2,-0.2718466666666677,-0.524512807359404,0.30089144486748254,0.5485357279772053
Caps2,-0.4609466666666666,-0.5223455110627292,0.30079690936095504,0.5484495504246084
Capza1,0.11960000000000015,0.34499852974578005,0.2943877073859287,0.5425750707376157
Capza2,-0.048486296296294834,-0.5220320022987902,0.3026933780351972,0.5501162748729908
Capza3,-0.030338333333333356,-0.12229145469594237,0.2900515079844661,0.538564302553062
Capzb,-0.04680895480225987,0.13744892691152563,0.30130764611795685,0.5487900588282346
Car1,-0.09358833333333338,-0.5789427284962841,0.30339398644226084,0.5508121153735281
Car10,-0.3325766666666681,-1.0053036666702484,0.3315381855815076,0.5757935268666257
Car11,-0.08658833333333504,-0.21329642595439033,0.29132401487751897,0.539744397726849
Car12,0.29019500000000154,0.37517496272206846,0.2952932185162101,0.5434088870419862
Car13,0.25501916666666635,0.2819574114576036,0.3008903074465479,0.5484528818629643
Car15,0.4287116666666666,1.010555186236762,0.33197928234023144,0.5761764333433219
Car2,-0.18915666666666553,-0.903829724992596,0.3234662151464887,0.5687409033527382
Car3,-0.13554833333333383,-0.020569643043975044,0.2925465182237704,0.5408755229984489
Car4,-0.1901866666666674,-0.2574308082169865,0.2921896505314495,0.5405456969872663
Car5a,-0.09175166666666712,-0.48905557068222466,0.2993940142896189,0.5471690911314517
Car5b,-0.28891166666666734,-0.4207640591202024,0.2968051410492853,0.5447982572010351
Car6,-0.11541000000000023,-0.39492810340776713,0.29592704994153307,0.5439917737811235
Car7,0.3350733333333338,0.8515164510208634,0.3196400524206126,0.5653671837139228
Car8,0.0801125000000007,0.06162132153182392,0.2922604566134834,0.5406098492447861
Car9,0.0558500000000004,0.15750544605195163,0.2904620398863151,0.5389453032417252
Card10,-0.16618666666666648,-0.28109884242550714,0.29272073128952075,0.5410367189845073
Card14,0.12190000000000012,0.5383725035304678,0.30150524767888337,0.5490949350329899
Carf,-0.10339166666666699,-0.2442220588340224,0.29191355857319445,0.5402902540053767
Carhsp1,0.17210916666666565,0.56375763731307,0.31157231313036354,0.5578472225502533
Carkd,0.23227666666666558,1.0241137150047757,0.3331287455415175,0.5771730637698865
Carns1,-0.5276933333333327,-1.7825104259020754,0.42181768375771395,0.6494749292757296
Cars,-0.057858095238095535,-0.27654388740739333,0.29376620237062606,0.5419831531706369
Cartpt,0.008473333333331112,0.03353070443940846,0.28947522082815585,0.5380290148571505
Casc3,-0.07065166666666656,-0.3026914990884719,0.29324596397316516,0.5415218961160898
Casd1,-0.58210888888889,-1.4152997537728138,0.39062214696569625,0.6227187247269442
Cask,-0.14008568027210844,-0.6219584619338272,0.3424165025146887,0.5842337325371416
Caskin2,-0.5350183333333334,-0.8560885999077607,0.31996536177614865,0.5656548079669691
Casp1,0.013626666666666232,0.023342040859645575,0.2894510767752929,0.5380065768885106
Casp12,-0.16071055555555558,-0.31809101555126623,0.29365545521205266,0.5418997075555336
Casp14,-0.010908333333333076,-0.06307848341102001,0.2895941619502072,0.5381395376203157
Casp2,-0.0010816666666668695,-0.002536466416098403,0.2894286427248924,0.5379857272501682
Casp3,-0.6334716666666669,-0.5778822994914496,0.3033428726583776,0.5507657148537639
Casp4,-0.051745000000000374,-0.13748481925122955,0.2902159611358367,0.5387169582775696
Casp6,0.4132749999999996,0.7616090755880781,0.3135970573230693,0.5599973726037197
Casp7,-0.3311883333333343,-0.6419214965948209,0.3415069499561459,0.582874573724828
Casp8,-0.08106833333333352,-0.11120763846937387,0.2899436721078947,0.5384641790387683
Casp8ap2,0.2839316666666667,0.6542683500744984,0.3072645027351976,0.5543144439171666
Casp9,-0.1406210000000007,-0.43594574139764986,0.29804223449898853,0.5459134840223946
Casq1,0.19943000000000044,0.2903819912048655,0.29294177885631834,0.5412409619165186
Casr,-0.031639166666666885,-0.17176168895185986,0.2974715053126706,0.5453836680653111
Cast,-0.31901416666666726,-0.5114363806760813,0.3160569283419004,0.5617059527080499
Cat,-0.09163916666666694,-0.2574378356230834,0.2991687062508265,0.54690426471276
Catsper1,0.02828166666666654,0.12644266361550463,0.2900945307882384,0.5386042431955381
Catsper2,0.07580666666666502,0.21499202788636462,0.29135427349125953,0.5397724275018682
Catsperg1,-0.09774833333333266,-0.33702028134530165,0.29416098590723344,0.542366099518797
Catsperg2,-0.09774833333333266,-0.33702028134530176,0.2941609859072335,0.5423660995187969
Cav1,-0.2669516666666665,-0.43227292673684986,0.29721420312188246,0.545173553212078
Cav2,-0.13448083333333427,-0.5572732542937482,0.302565808558265,0.5500521367247834
Cav3,0.024423333333333908,0.12629726774342004,0.29009299964895796,0.5386028217981762
Cbfa2t2,0.07056000000000218,0.3383299681891642,0.2941978399629341,0.5424000737121393
Cbfa2t3,0.6683133333333324,2.018915571904029,0.4753650777012877,0.6852304339682013
Cbfb,0.10917166666666667,0.5077331698300458,0.3001697484783835,0.5478774940425857
Cbl,0.2826891666666671,0.9623429228553266,0.3335409397714964,0.5769753279181763
Cblc,0.03483371794871801,0.25957666461923967,0.2932464667307211,0.5415125893925539
Cbll1,0.25580407407407374,0.568837685735579,0.3357061723258593,0.578615002091337
Cbln1,-0.40305666666666706,-0.5872831564514548,0.30630272010957804,0.5533400581509503
Cbln3,-0.5572816666666678,-0.4481562059656247,0.29779687402837673,0.5457076818484203
Cbr1,0.019316666666664872,0.07871650148615456,0.28968655330590654,0.5382253740821836
Cbr2,0.29264666666666717,0.5025202559064403,0.2999503166388255,0.5476772011311275
Cbr3,-0.1907416666666677,-0.5472342949630932,0.30190609855497047,0.5494598243320166
Cbr4,-0.3769449999999992,-1.4792529026292824,0.38060292256969563,0.6169302412507395
Cbs,-0.11539666666666548,-0.19162605646645806,0.29095839738551765,0.5394055963609551
Cbwd1,-0.3041433333333323,-0.8629391214124545,0.32045603829165153,0.5660883661511262
Cbx1,0.21582981481481484,0.5454239303948213,0.3133049038930071,0.5588881092376039
Cbx2,0.3275650000000006,0.7347572181813453,0.3122491462976249,0.558772497819291
Cbx3,-0.060914083333334326,-0.8653446278481415,0.32211057521030434,0.5674930866040547
Cbx4,0.03869833333333261,0.2447939160131599,0.2919252105438581,0.5403010369635228
Cbx5,-0.00799275641025701,0.1556090972089477,0.31166845679087546,0.5580794315219411
Cbx8,0.08381166666666602,0.24861513332831445,0.2972845528364383,0.5451440840153607
Cby1,0.05632166666666549,0.21060758361801554,0.2912765227505399,0.5397004009175275
Cc2d1a,0.4352349999999987,0.892428744327051,0.32261291897652894,0.5679902454941712
Ccbl2,0.05224499999999921,0.08352272630003947,0.2897190432310054,0.538255555689865
Ccbp2,0.1759241666666671,0.41829999283337477,0.29745309126190345,0.5453761063329172
Ccdc101,-0.008401500000001061,0.006117606122442537,0.2955000702967234,0.5435976249276102
Ccdc102a,0.3118308333333335,0.4380810984602981,0.32108723415984314,0.5661244144037031
Ccdc104,0.018591666666665674,0.2164848738482514,0.2913811121808596,0.5397972880451138
Ccdc106,0.09545833333333498,0.29887430271826,0.2931502850233693,0.5414335462671013
Ccdc107,-0.08776000000000117,-0.3825865429244268,0.2955272272734334,0.543624159942725
Ccdc109b,0.5826849999999988,0.7805720000067794,0.314815568288755,0.5610842791317139
Ccdc114,0.013786666666666392,0.11949301197811311,0.2900233154852974,0.5385381281629904
Ccdc115,-0.2533499999999993,-1.1833164183469456,0.34777161406937424,0.5897216411743545
Ccdc117,0.4859791666666671,1.6242540115657689,0.4512761640990344,0.6620064969323953
Ccdc12,-0.12240833333333434,-0.3568315616112812,0.2947337397957285,0.5428938568410298
Ccdc120,0.30899833333333415,0.4124130419845986,0.29651522953893866,0.5445321198413723
Ccdc127,0.05473833333333289,0.22462074977009422,0.291530644706784,0.5399357783169995
Ccdc130,-0.37381833333333425,-0.7686179342109491,0.31404393835526023,0.5603962333521347
Ccdc132,0.0453416666666655,0.13721061257059625,0.290212822664064,0.5387140453562205
Ccdc136,-0.11680333333333337,-0.5021372079224425,0.2999342819714869,0.5476625621415864
Ccdc137,0.23136000000000134,0.5572896304444176,0.30236886349735054,0.5498807720745931
Ccdc142,-0.1249483333333341,-0.41898249209201033,0.2967428050172987,0.5447410439991636
Ccdc159,0.21779666666666841,0.48575202124208694,0.29925983407817963,0.5470464642771943
Ccdc166,-0.0009650000000007708,-0.06899001772184113,0.29232857011047036,0.5406724860092713
Ccdc167,0.010371666666669555,0.01599918575303913,0.28943904023667905,0.537995390534788
Ccdc169,0.2002016666666684,0.5319155277092398,0.3012172966814057,0.548832667287039
Ccdc175,0.06282333333333412,0.4054336749010958,0.2962773940199727,0.5443136908254033
Ccdc22,-0.1081533333333331,-0.35748624076539964,0.29475322516967145,0.5429118023856835
Ccdc23,0.26985833333333176,0.5948803053529239,0.3041734820596802,0.5515192490382183
Ccdc28a,-0.3947233333333342,-1.1298143019491942,0.3426150561926868,0.5853332864212378
Ccdc34,-0.3050426666666663,-0.9198908396224107,0.3246974540370329,0.5698212490512233
Ccdc43,0.216308333333334,1.0554611355156935,0.335844966679984,0.5795213254747266
Ccdc47,-0.0022114814814803273,-0.03709339574154223,0.2924137930146988,0.5407529656174057
Ccdc50,-0.09003410256410337,-0.30302617662648373,0.3085003541433658,0.5554139050748431
Ccdc53,-0.2913713888888893,-1.2827809025425667,0.3738497721807063,0.6093502060877436
Ccdc58,-0.10618333333333219,-0.24028393840074633,0.2918340567828713,0.5402166757726674
Ccdc59,-0.05842166666666593,-0.1791288966539608,0.2907653397230001,0.5392266125878804
Ccdc6,0.39853166666666695,1.9422721852585567,0.4466125930568577,0.6682907997697243
Ccdc64,0.07243666666666737,0.26256339803420226,0.29230085540511686,0.5406485507287676
Ccdc65,0.34928333333333494,0.5848202095148258,0.3036789862163543,0.5510707633474619
Ccdc70,-0.01960499999999943,-0.09221441333681854,0.2897826870734413,0.5383146729130103
Ccdc71,0.028546666666667164,0.08168098661564123,0.2897063656379184,0.5382437790053113
Ccdc71l,-0.20039500000000032,-0.42926353391379557,0.29710617388682076,0.5450744663684227
Ccdc77,0.321600376344086,0.6501485150061526,0.3171374587534393,0.5623597064044626
Ccdc80,-0.2952787037037043,-0.741490075831233,0.32389405544054695,0.568500233038089
Ccdc82,-0.14732000000000056,-0.4241662363075209,0.2969249161566177,0.5449081722241076
Ccdc84,-0.011339166666667122,-0.2577238188993456,0.30018741320455006,0.5478263575801349
Ccdc85a,-0.1546533333333331,-0.530697196486974,0.30201036043226,0.5495247450265742
Ccdc86,0.32938166666666646,0.8478077290479668,0.3193774557153754,0.5651349004577363
Ccdc88a,-0.04969999999999786,-0.10879150422744717,0.2899215242969837,0.5384436129224524
Ccdc90b,0.17883166666666916,0.4430620994430326,0.29760770898743355,0.545534333463471
Ccdc91,-0.3635833333333327,-1.5342245567450254,0.44222470514546114,0.6555427664998826
Ccdc92,0.09394666666666751,0.3378213000700642,0.2941835092715236,0.5423868631074351
Ccdc93,-0.0885599999999993,-0.07133267624109856,0.29202895208258833,0.5403968727845775
Ccdc96,-0.12248333333333328,-0.21157719671639197,0.29129357924607935,0.5397162025046861
Ccdc97,0.1438280952380952,0.23194659196754622,0.29478452312444203,0.542888286395411
Ccer1,0.012079999999999202,0.05409029273225994,0.2895502813126416,0.5380987653885126
Cck,0.07820333333333274,0.570293557698593,0.3029798222370023,0.5504360291959478
Cckar,-0.5759450000000004,-1.1281316877506782,0.3424567540267805,0.5851980468412216
Cckbr,0.12398916666666704,0.3984789843892336,0.2960469685170264,0.5441019315781196
Ccl1,-0.0634816666666671,-0.22020951856918616,0.2914488843251671,0.5398600599462485
Ccl11,-0.11896000000000084,-0.6169271398871233,0.30528667031936846,0.5525275290149518
Ccl12,-0.5293450000000006,-0.5510540830004653,0.30208089975529256,0.5496188677213443
Ccl17,-0.16612166666666628,-0.727095267970485,0.31145618835169203,0.5580825999363285
Ccl19,0.21543000000000134,0.4934848430764698,0.2995753450867394,0.547334765099696
Ccl19-ps1,0.21543000000000134,0.4934848430764698,0.2995753450867394,0.547334765099696
Ccl19-ps3,0.21543000000000134,0.4934848430764698,0.2995753450867394,0.547334765099696
Ccl2,-0.00480500000000017,-0.027794170964911623,0.28946056281979854,0.5380153927350021
Ccl20,-0.15613333333333257,-0.8568715827305098,0.3200212458761094,0.5657042035163866
Ccl22,0.08399333333333381,0.31107962179360943,0.2934604801179497,0.5417199277467551
Ccl24,0.38558500000000073,0.9480695641280408,0.3268798704233946,0.5717340906605051
Ccl25,0.4011166666666668,1.196832136279941,0.34911200642366436,0.5908570101333015
Ccl27a,0.09188166666666575,0.6070820346094192,0.30478456618671046,0.5520729717951338
Ccl28,-0.5503491666666664,-1.614464352500508,0.40679500483299713,0.6359575335087829
Ccl3,-0.284418333333333,-0.6076815185975144,0.3048149091575216,0.5521004520533573
Ccl4,-0.2781950000000002,-0.700245523230016,0.3098593660224674,0.5566501289162407
Ccl5,-0.17500166666666628,-0.37621960487546546,0.2953259242845079,0.5434389793569356
Ccl6,-0.05719666666666612,-0.2607879352047828,0.29226213912016297,0.540612744134064
Ccl7,-0.10992166666666758,-0.3715559682021495,0.2951806178850906,0.5433052713577244
Ccl8,0.4050483333333337,1.214072504509279,0.3508438765808738,0.592320754811845
Ccl9,0.01417433333333289,0.004240244192906817,0.28951742450294277,0.5380682337446006
Ccm2,0.37108416666666777,0.8552500722221028,0.32002402824967224,0.5656966913286644
Ccm2l,0.10454666666666634,0.5723480254255209,0.30307763558100126,0.550524872808669
Ccna1,-0.14369833333333304,-0.4102886250353388,0.29644240614870526,0.544465247879702
Ccna2,-0.006100000000000216,0.0316741494498343,0.2944060481985231,0.5425913262869627
Ccnb1,0.02093833333333306,0.06777365138080396,0.2945945473089004,0.5427626694568434
Ccnb1ip1,0.02685833333333365,0.12467213822724048,0.2900760055744037,0.5385870454944156
Ccnb2,-0.11595833333333339,-0.13870458822701925,0.29022999810544853,0.5387299862690479
Ccnb3,0.004083333333333439,0.01807853167350257,0.2894419927101253,0.5379981344857296
Ccnc,-0.03361598039215702,-0.041647121300134204,0.2981360855562323,0.545954971522436
Ccnd1,0.2209972222222222,0.6479763099369398,0.30832157048899905,0.5551964962525121
Ccnd2,0.2829040000000006,1.0433663288266644,0.3745660193056698,0.6106393895228456
Ccnd3,0.17250833333333482,0.476614815430116,0.29889344475095925,0.5467114821832072
Ccndbp1,-0.0912533333333343,-0.39455459383086294,0.295914763302024,0.5439804806259357
Ccne1,-0.543429999999999,-1.3663471621163465,0.36721606496495546,0.6059835517280608
Ccne2,0.3071866666666665,0.6022555682955975,0.3045413650532746,0.5518526660742653
Ccnf,0.053743333333333254,0.10363140937620147,0.2898758525310348,0.5384012003432337
Ccng1,-0.008612833333333025,0.02970791740231666,0.30579250611523395,0.5528422560416237
Ccng2,0.13130269230769295,0.3363828802475976,0.2955765583321245,0.5436502263285458
Ccnh,0.14374666666666674,0.5580128341827749,0.31252412650851347,0.5586184802239876
Ccni,0.05057916666666529,0.2781945131871279,0.29301091149591324,0.5413011851625412
Ccnj,-0.09350666666666729,-0.2611419973528192,0.29226983893820657,0.5406198654676005
Ccnk,0.3126816666666663,0.42380450071091397,0.29691213527326515,0.5448964445408551
Ccnl1,-0.10616499999999895,-0.3947580574988473,0.29592145482065835,0.543986631104716
Ccnl2,0.3764938596491228,0.6941212384084228,0.31375242650918206,0.5599040875568281
Ccnt1,0.6784333333333343,1.039631967853077,0.3344631508465667,0.5783278921568341
Ccnt2,0.10172111111111093,0.13861930486827637,0.3020927816267492,0.5496238371743903
Ccpg1,-0.022253333333333458,-0.08651722790388643,0.2897402592691546,0.5382752634750687
Ccr1,-0.0266525000000003,-0.22449606892863383,0.2926815402469161,0.5409928518996071
Ccr10,0.07515333333333363,0.35100756339934436,0.2945619708874618,0.5427356362792679
Ccr1l1,-0.007556666666666434,-0.05554515136001513,0.28955692731563104,0.5381049408020996
Ccr2,0.08624942528735607,0.3629783260899634,0.3043374477666316,0.5515920326199776
Ccr3,0.058871666666666655,0.24384913841997896,0.291905974751821,0.5402832356753455
Ccr4,0.26412500000000083,1.5937860112663291,0.3952681183934905,0.6287035218554852
Ccr5,-0.09996378787878779,0.02197997223086432,0.29792712015985706,0.5458027406407995
Ccr6,0.022510000000000474,0.06761217752987897,0.2896188499285779,0.5381624753999278
Ccr7,-0.03845499999999946,-0.10764764165880328,0.28991120860376,0.5384340336603547
Ccr8,0.059013333333333584,0.24968187688937155,0.29202591797427235,0.5403942245937426
Ccr9,-0.04869500000000038,0.1709451794868625,0.3101245768119137,0.5568196136195036
Ccrl1,0.00590333333333426,0.022326204440773153,0.2894491437975112,0.5380047804597197
Ccrl2,0.20186999999999955,0.5089532709451559,0.3002214343225546,0.5479246611739196
Ccrn4l,0.11970333333333372,0.8526134250187823,0.3197179435107415,0.5654360649186975
Ccs,-0.1564416666666677,-0.4701304323019729,0.29863765062966574,0.5464774932507886
Ccsap,-0.2246816666666671,-0.5836324895152415,0.3036211614397207,0.5510182950136234
Cct2,-0.01802416666666673,-0.06641609283333594,0.3040598370746855,0.5514082912059696
Cct3,0.15233333333333476,0.7118522818288304,0.3105422776200187,0.5572632031814222
Cct4,0.14067513333333245,0.6311571657113965,0.30781379777888346,0.55472064363185
Cct5,0.0675683333333339,0.5145321607099986,0.3004593473391849,0.5481417219471484
Cct6a,0.05039333333333307,0.8266857648868877,0.31830756466659227,0.5641555079125594
Cct6b,-0.13784833333333335,-0.46171988348050275,0.2983110934390328,0.5461786277757789
Cct7,0.07985333333333422,0.8893983313597529,0.32238793264837706,0.5677921562053997
Cct8,0.06294166666666712,0.41506752078539566,0.296606751606103,0.544616150702587
Ccz1,-0.352548333333333,-1.7845443929278386,0.4221199867527386,0.6497076163573416
Cd109,-0.04367500000000035,-0.18878479275062904,0.2909133620712265,0.5393638494293314
Cd14,0.20519833333333315,0.5614476387545732,0.30256268511660933,0.5500569835177164
Cd151,0.16215166666666736,0.4118853955809776,0.2964971071178515,0.5445154792270387
Cd160,-0.0890500000000003,-0.38744913965270644,0.295683242814715,0.5437676367849736
Cd163,-0.4473133333333328,-1.607530011437592,0.39710140539200345,0.6301598252760988
Cd164,-0.0627399999999998,-0.30253596092941104,0.2932420416412925,0.5415182745220076
Cd177,0.0039050000000000473,0.035561211984536815,0.2894810663138895,0.5380344471443157
Cd180,0.1219533333333338,0.4461011673775801,0.2977203018029657,0.5456375186907199
Cd19,-0.017180000000000195,-0.08536171864682127,0.28973198394774485,0.5382675765339622
Cd1d1,-0.021231666666666538,-0.01625368761147328,0.28943938225402116,0.5379957083974009
Cd1d2,0.010384999999999422,0.052711812547439445,0.2895441469548989,0.5380930653287579
Cd2,-0.022246666666666748,-0.10184747714022603,0.2898605791806403,0.5383870161701899
Cd200,-0.12226333333333095,-0.6165888884337491,0.305269285378146,0.5525117965963677
Cd200r1,-0.2568816666666667,-1.1480400533545263,0.34434487316007506,0.586809060223234
Cd207,-0.10709833333333307,-0.4109074696811935,0.29646358084897245,0.5444846929427607
Cd209a,0.1089383333333327,0.6279376303868521,0.3058577774746414,0.5530441008406485
Cd209b,0.015988333333333493,0.11009876087538957,0.2899334470367431,0.5384546842926925
Cd209c,0.2580516666666659,1.087627265798006,0.33871725254344937,0.5819942031871532
Cd209d,-0.07781666666666798,-0.4353174536903999,0.2973242615509596,0.5452744827616267
Cd209e,-0.06362666666666739,-0.29534511104886757,0.2930629052648336,0.5413528472861611
Cd209f,0.1563716666666668,0.8590455251635638,0.32017667525162835,0.565841563736377
Cd209g,0.0653716666666666,0.4617498283374776,0.29831224565438447,0.5461796825719394
Cd22,-0.007857500000000295,0.10263439335135664,0.3034080886304013,0.5508071343793743
Cd244,-0.1606650000000005,-0.7622300647553746,0.3136386518340172,0.5600343602517215
Cd247,-0.0644870454545457,-0.16202607587803555,0.3016118432051374,0.5484115381885603
Cd248,0.0024050000000004346,0.006442738357814241,0.2894301041922119,0.5379870855254909
Cd24a,0.22074750000000032,0.6294718011387408,0.30593866368160316,0.5531171994037688
Cd27,-0.20791999999999966,-0.48040001562569795,0.2990443819478628,0.5468495057580859
Cd274,0.25630166666666643,0.445113080565155,0.2976836102594058,0.5456038950185434
Cd276,0.09768666666666714,0.26884814384284444,0.29244001317430335,0.5407772306359647
Cd28,-0.13458000000000014,-0.38288007357786863,0.297246092328172,0.545170577888493
Cd2ap,-0.23832888888888912,-0.4850426962913931,0.30357899510266545,0.5509007892550767
Cd2bp2,-0.17427217948718116,-0.5396188955073828,0.30296115941271445,0.5503496920800253
Cd300a,0.18503833333333297,0.8413956790602836,0.3189261533532022,0.5647354720160601
Cd300ld,-0.05487666666666646,-0.23751003601622434,0.29177883370599855,0.5401655613846541
Cd300lf,-0.016566666666665952,-0.0742913760434924,0.2896583416787489,0.5381991654385474
Cd302,0.20365499999999948,0.38898270156324444,0.2957328555771241,0.5438132543227722
Cd320,-0.1790236666666674,-0.5504496457273534,0.3165002523344732,0.5622658478649226
Cd33,-0.045704999999998996,-0.06720759852669055,0.2896165772098026,0.5381603638413021
Cd34,-0.5099500000000008,-1.0056388779703518,0.3315662726925419,0.5758179162656732
Cd36,0.01749833333333317,0.1629110248811473,0.30176000627707755,0.5492777812169225
Cd37,0.2057437037037039,0.2764211395218515,0.29414182368447617,0.5423481242013088
Cd38,0.2854083333333331,0.7624817439392365,0.33114331489646304,0.5739541559493481
Cd3d,0.15433666666666745,0.631648149122943,0.30605251566774905,0.5532201331005128
Cd3e,-0.08210833333333323,-0.3680339559319353,0.295072082685602,0.5432053779976797
Cd3g,-0.16618333333333268,-0.6713006544484442,0.30820523168326863,0.5551623471411481
Cd4,-0.26470809523809447,-0.5458799489464311,0.3096495263038565,0.5563499816377795
Cd40,0.0075033333333340835,0.04977539693387561,0.2895316075781443,0.5380814135222888
Cd40lg,0.11979499999999987,0.7627717409288053,0.3136709050206291,0.5600633044760468
Cd44,-0.02163333333333295,-0.04055510676834846,0.28981426484824757,0.5383439692052072
Cd46,-0.20838666666666716,-0.4608403322309755,0.29827728348109556,0.5461476755247573
Cd47,-0.12137369047619018,-0.7897258865408351,0.3356279074613172,0.578286371300493
Cd48,-0.9846249999999999,-0.6177605317313279,0.30532954442918797,0.5525663258190712
Cd5,-0.021766666666666712,-0.11836771263797466,0.29001216279711184,0.5385277734686595
Cd52,-0.54678,-0.877200888741227,0.321490099622664,0.5670009696840597
Cd53,-0.150198333333333,-0.17464636342802423,0.29069926433309046,0.5391653404412142
Cd55,0.13868222222222215,0.1416036259377065,0.29268036654155166,0.5409983996383586
Cd59a,-0.09275500000000081,-0.19761369453553557,0.29180503800795915,0.5401859480699035
Cd59b,-0.03624166666666717,-0.06349155547005973,0.2895963403896477,0.5381415616635159
Cd5l,0.009861666666667102,0.047466566470936604,0.28952225277783655,0.5380727207151804
Cd6,-0.31668000000000074,-0.923574743047392,0.3249696374054414,0.570061082170535
Cd68,0.04880166666666774,0.22391461498088214,0.29151744777239896,0.5399235573415916
Cd7,0.1536183333333332,0.4474694902273739,0.2977712473508285,0.5456842011189517
Cd70,-0.023968333333334257,-0.1731895350641873,0.2906781502829703,0.5391457597746367
Cd72,0.16865499999999845,0.4655454740767308,0.2984588991737027,0.5463139199889592
Cd74,-0.15351333333333272,-0.4547890177191894,0.2980464184322301,0.5459362768970661
Cd79a,-0.13551499999999983,-0.47530062798308126,0.2988413199456937,0.5466638088859492
Cd79b,0.03013833333333249,0.09971097807864099,0.2898426362868724,0.5383703523475939
Cd80,0.12361499999999981,0.9112780739322165,0.33296015291718145,0.5762199952627003
Cd81,-0.11453166666666625,-0.7642492652278653,0.31376491379736954,0.5601472251090507
Cd82,0.19691583333333318,0.4270461461433814,0.3058796840831822,0.5530353356504684
Cd83,-0.24502833333333385,-0.7711808567408067,0.31420837106412597,0.5605429252645385
Cd84,-0.21214166666666667,-0.48658967737992553,0.2992937710778432,0.5470774817864863
Cd86,-0.10286433333333278,-0.2924017331483737,0.303803687041896,0.5509746834579518
Cd8a,0.18879583333333283,1.0777226650893301,0.3390984880673165,0.5821653081319451
Cd8b1,0.22932666666666668,1.0025114235496644,0.33130458942012964,0.5755906439650749
Cd9,-0.18403166666666504,-0.8152197958985072,0.31711934614001425,0.5631335064973618
Cd93,0.02448666666666588,-0.13211243129131017,0.30076204494558445,0.5483943805256476
