MGI symbol,430AV2_ZT6_B6_Enrich,430AV2_ZT6_B6_Hedges_g,430AV2_ZT6_B6_Var_g,430AV2_ZT6_B6_SEg
Fbxw7,-0.11561333333333401,-0.4529594001009803,0.5706474301473173,0.7554120929316114
Fbxw8,-0.11824499999999993,-1.697074681346229,0.8381364557399738,0.9154979277638884
Fbxw9,-0.27044907407407404,-2.9000996449436105,1.3913080959960036,1.1795068279316796
Fcamr,-0.1326400000000003,-1.8861996000148837,0.9059051014429641,0.9517904713974416
Fcer1a,0.03962166666666711,0.5170521117539496,0.5768644969602552,0.7595159622814094
Fcer1g,-0.040438333333332466,-0.6753335741785466,0.5957377519746104,0.7718404964593465
Fcer2a,0.07108750000000041,0.5097080948810834,0.5782930524984056,0.760391333809813
Fcgbp,-0.04528166666666689,-0.2838833266780875,0.5581891826499151,0.7471205944490589
Fcgr1,0.11172333333333295,0.35462770334678617,0.562706289131435,0.750137513480985
Fcgr2b,0.08583833333333235,0.36129527951147633,0.6006911333137581,0.7745159526288303
Fcgr3,0.1928116666666675,1.1284470562954212,0.6774694842195134,0.8230853444324674
Fcgr4,-0.0572483333333329,-0.5531542792946953,0.5807281740035367,0.7620552302842207
Fcgrt,-0.04553333333333409,-0.3435814518954751,0.5619350297419936,0.7496232585385766
Fcho1,-0.04754303030303066,-0.3649423740636981,0.6359764738018178,0.7963955427507994
Fchsd1,0.05549666666666653,0.4028395664103406,0.5663581799599005,0.7525677245005266
Fcna,-0.11595833333333427,-1.3388872535146443,0.7293921160957322,0.8540445632961621
Fcrl1,0.0014300000000002644,0.24223172412367547,0.5886389834598399,0.767015927244315
Fcrla,-0.08291833333333365,-1.148503466186355,0.6820362295175405,0.8258548477290307
Fcrls,0.15235833333333382,0.6513828904604282,0.5925601753317915,0.7697793030030046
